,code,year,period,id,Country,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling,polution_clf
15953,EEA_3161-05-5,2010,2010-01--2010-12,FI02_021_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
15957,EEA_3161-05-5,2010,2010-01--2010-12,FI04_331_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
15984,EEA_3161-02-2,2010,2010-01--2010-12,FI04_331_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
15989,EEA_3161-03-3,2010,2010-01--2010-12,HRCSRI0029_006,Croatia,7841461.0,0.0,11.013928731282556,30.9,3.7,2.1,11.5,23.2,22.9,0.0,5.7,16.32,0
15993,EEA_3161-02-2,2010,2010-01--2010-12,FRAR10,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
15998,EEA_3161-02-2,2010,2010-01--2010-12,FRAR20,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16021,EEA_3161-02-2,2010,2010-01--2010-12,FRDR1168B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16047,EEA_3161-05-5,2009,2009-01--2009-12,FRHR156A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16076,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0414,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16077,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0414,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16088,EEA_3161-03-3,2009,2009-01--2009-12,ES080MSPF18-28,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16089,EEA_3161-05-5,2009,2009-01--2009-12,ES080MSPF10-11,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16096,EEA_3161-03-3,2009,2009-01--2009-12,ES11721,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16099,EEA_31615-01-7,2009,2009-01--2009-12,FRHR254,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16113,EEA_3161-01-1,2009,2009-01--2009-12,FRHR258,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16117,EEA_3161-05-5,2009,2009-01--2009-12,FRHR258,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16137,EEA_31615-01-7,2009,2009-01--2009-12,FRHR259,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16138,EEA_3161-01-1,2009,2009-01--2009-12,ES020MSPF000000522,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16142,EEA_3161-02-2,2009,2009-01--2009-12,ES020MSPF000000449,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
16145,EEA_3161-02-2,2009,2009-01--2009-12,ES100MSPF2200010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16170,EEA_31615-01-7,2010,2009-12--2010-02,FI18_011_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,1
16174,EEA_3161-05-5,2010,2010-01--2010-12,ES12179,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16175,EEA_31615-01-7,2010,2010-01--2010-12,ES12179,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
16176,EEA_3161-02-2,2010,2010-01--2010-12,ES12179,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16184,EEA_3161-05-5,2010,2009-12--2010-02,FI18_011_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,1
16193,EEA_3161-01-1,2010,2010-01--2010-12,ES030MSPF0712010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16197,EEA_3161-02-2,2010,2009-12--2010-02,FI18_011_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,1
16198,EEA_31615-01-7,2010,2010-01--2010-12,ES030MSPF0907010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16240,EEA_3161-05-5,2010,2010-01--2010-12,FI64_000_001,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
16245,EEA_3161-05-5,2010,2010-01--2010-12,FI65_280_001,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0
16249,EEA_31615-01-7,2009,2009-01--2009-12,FRFR506,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16252,EEA_31615-01-7,2009,2009-01--2009-12,FRFR348,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16259,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0404,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16264,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0405,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16266,EEA_31615-01-7,2009,2009-01--2009-12,FRFR83A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16268,EEA_3161-05-5,2009,2009-01--2009-12,FRFR506,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16276,EEA_3161-02-2,2009,2009-01--2009-12,FRFR348,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16299,EEA_31615-01-7,2009,2009-01--2009-12,UKSC004734,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
16300,EEA_3161-02-2,2009,2009-01--2009-12,UKSC004734,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
16322,EEA_31615-01-7,2009,2009-01--2009-12,UKSC004206,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
16323,EEA_31615-01-7,2009,2009-01--2009-12,UKSC006320,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
16332,EEA_31615-01-7,2009,2009-01--2009-12,LVL100SP,Latvia,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23,1
16338,EEA_3161-05-5,2009,2009-01--2009-12,LVL100SP,Latvia,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23,1
16345,EEA_31615-01-7,2009,2009-01--2009-12,UKSC004008,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
16348,EEA_3161-02-2,2009,2009-01--2009-12,UKSC003806,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
16357,EEA_3161-02-2,2009,2009-01--2009-12,UKSC004206,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
16360,EEA_3161-02-2,2009,2009-01--2009-12,UKGB104027062760,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
16367,EEA_31615-01-7,2009,2009-01--2009-12,UKSC020446,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
16368,EEA_3161-02-2,2009,2009-01--2009-12,UKSC020446,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
16369,EEA_3161-02-2,2010,2010-01--2010-12,ES030MSPF0522011,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16380,EEA_3161-02-2,2009,2009-01--2009-12,UKGB104027068320,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
16383,EEA_3161-02-2,2009,2009-01--2009-12,UKGB104027064251,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
16404,EEA_3161-03-3,2010,2010-01--2010-12,ES12054,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16413,EEA_3161-02-2,2009,2009-01--2009-12,UKGB104027068260,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
16418,EEA_31615-01-7,2009,2009-01--2009-12,FRDR486,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16419,EEA_3161-02-2,2009,2009-01--2009-12,FRDR486,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16424,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF0145011,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16425,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0145011,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16440,EEA_3161-05-5,2009,2009-01--2009-12,FRDR2001B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16443,EEA_3161-02-2,2009,2009-01--2009-12,FRDR532A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16446,EEA_3161-01-1,2009,2009-01--2009-12,FRDR114A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16455,EEA_31615-01-7,2009,2009-01--2009-12,FRHR70A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16467,EEA_31615-01-7,2009,2009-01--2009-12,FRDR501,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16482,EEA_3161-03-3,2009,2009-01--2009-12,FRHR235,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16484,EEA_3161-05-5,2009,2009-01--2009-12,FRGR2060,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16491,EEA_3161-01-1,2009,2009-01--2009-12,FRHR241,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16495,EEA_31615-01-7,2009,2009-01--2009-12,FRHR241,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16508,EEA_31615-01-7,2009,2009-01--2009-12,FRHR239,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16514,EEA_3161-03-3,2009,2009-01--2009-12,FRHR242,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16515,EEA_3161-02-2,2009,2009-01--2009-12,FRHR242,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16517,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0417,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16523,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0419,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16525,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0411B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16532,EEA_31615-01-7,2009,2009-01--2009-12,FRHR242,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16535,EEA_3161-03-3,2009,2009-01--2009-12,FRHR246A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16537,EEA_3161-05-5,2009,2009-01--2009-12,FRHR246B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16541,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0419,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16544,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0411B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16552,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0419,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16553,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0419,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16556,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0411B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16567,EEA_3161-01-1,2009,2009-01--2009-12,FRHR242,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16569,EEA_3161-01-1,2009,2009-01--2009-12,FRHR246A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16577,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0443B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16581,EEA_31615-01-7,2009,2009-01--2009-12,FRGR2060,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16587,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0422,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16594,EEA_3161-02-2,2009,2009-01--2009-12,ES091MSPF296,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16606,EEA_3161-01-1,2009,2009-01--2009-12,ES091MSPF296,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
16616,EEA_3161-05-5,2009,2009-01--2009-12,ES014MSPFES-014-NR-111-025-02-02,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
16664,EEA_31615-01-7,2008,2008-01--2008-12,FRDR677,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16670,EEA_3161-02-2,2008,2008-01--2008-12,UKGB108048001270,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
16764,EEA_3161-02-2,2008,2008-01--2008-12,UKGB104029061940,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
16785,EEA_3161-02-2,2006,2006-01--2006-12,UKGB107041012200,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
16799,EEA_3161-05-5,2012,2012-01--2012-12,LT100700021,Lithuania,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92,1
16805,EEA_3161-01-1,2009,2009-01--2009-12,FRFR523A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16808,EEA_3161-02-2,2009,2009-01--2009-12,FRFR523A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16812,EEA_3161-02-2,2009,2009-01--2009-12,FRDR368A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16815,EEA_3161-01-1,2009,2009-01--2009-12,FRDR367B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16824,EEA_3161-05-5,2009,2009-01--2009-12,FRFR349B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16825,EEA_31615-01-7,2009,2009-01--2009-12,FRFR349B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16826,EEA_3161-02-2,2009,2009-01--2009-12,FRFR349B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16827,EEA_3161-02-2,2009,2009-01--2009-12,FRDR329B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16840,EEA_31615-01-7,2009,2009-01--2009-12,FRDR10880,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16841,EEA_3161-02-2,2009,2009-01--2009-12,FRDR10880,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16844,EEA_3161-02-2,2009,2009-01--2009-12,FRDR353A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16848,EEA_3161-03-3,2009,2009-01--2009-12,FRFR100,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16850,EEA_3161-05-5,2009,2009-01--2009-12,FRFR112A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16864,EEA_3161-01-1,2009,2009-01--2009-12,FRDR323C,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16867,EEA_3161-01-1,2009,2009-01--2009-12,FRDR319,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16869,EEA_3161-01-1,2009,2009-01--2009-12,FRDR2027A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16873,EEA_31615-01-7,2009,2009-01--2009-12,FRDR345,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16877,EEA_31615-01-7,2009,2009-01--2009-12,RSD4,Serbia,530038.0,0.0,21.867101881239144,37.62,5.44,1.38,16.72,13.57,12.73,0.4,12.14,0.76,1
16880,EEA_3161-05-5,2009,2009-01--2009-12,FRDR282,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16881,EEA_31615-01-7,2009,2009-01--2009-12,FRDR282,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16882,EEA_3161-02-2,2009,2009-01--2009-12,FRDR282,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16903,EEA_31615-01-7,2009,2009-01--2009-12,FRDR348,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16912,EEA_3161-02-2,2009,2009-01--2009-12,FRDR1807A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16915,EEA_3161-05-5,2009,2009-01--2009-12,FRDR1320C,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16918,EEA_31615-01-7,2009,2009-01--2009-12,LVD413SP,Latvia,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23,1
16921,EEA_31615-01-7,2009,2009-01--2009-12,LVD463,Latvia,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23,1
16924,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0127,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16925,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0133A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16931,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0007C,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16934,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0311A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16937,EEA_3161-05-5,2008,2008-01--2008-12,FRDR10693,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16946,EEA_3161-05-5,2008,2008-01--2008-12,FRAR47,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16960,EEA_31615-01-7,2008,2008-01--2008-12,FRAR47,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16967,EEA_3161-03-3,2008,2008-01--2008-12,FRHR313,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16974,EEA_31615-01-7,2007,2007-01--2007-12,UKGB108047004000,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
16977,EEA_3161-02-2,2008,2008-01--2008-12,FRDR11146,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16979,EEA_3161-02-2,2008,2008-01--2008-12,FRHR313,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16980,EEA_3161-05-5,2008,2008-01--2008-12,FRHR315,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16981,EEA_31615-01-7,2008,2008-01--2008-12,FRHR315,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16990,EEA_3161-01-1,2008,2008-01--2008-12,FRDR618,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
16991,EEA_3161-05-5,2008,2008-01--2008-12,FRDR618,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
16992,EEA_3161-01-1,2008,2008-01--2008-12,FRDR10753,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
17004,EEA_3161-03-3,2008,2008-01--2008-12,FRHR311,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
17018,EEA_31615-01-7,2008,2008-01--2008-12,IT12R12BAD_AMASENO_15SR2T,Italy,39653776.0,0.0,22.000449286566845,34.4,7.6,4.3,15.4,22.8,11.6,0.0,0.0,25.9,1
17023,EEA_3161-02-2,2008,2008-01--2008-12,FRHR314,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
17024,EEA_3161-02-2,2008,2008-01--2008-12,FRHR317-I4310600,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
17031,EEA_31615-01-7,2008,2008-01--2008-12,FRHR321,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
17039,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0078,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
17049,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0094,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
17057,EEA_3161-05-5,2010,2010-01--2010-12,HRCDRI0002_004,Croatia,7841461.0,0.0,11.013928731282556,30.9,3.7,2.1,11.5,23.2,22.9,0.0,5.7,16.32,1
17066,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0086,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
17086,EEA_3161-05-5,2007,2007-01--2007-12,LT500100012,Lithuania,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92,0
17163,EEA_31615-01-7,2009,2009-01--2009-12,UKGB108047004000,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
17164,EEA_3161-02-2,2009,2009-01--2009-12,UKGB108047004000,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
17169,EEA_3161-02-2,2009,2009-01--2009-12,UKGB112069064690,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
17173,EEA_3161-05-5,2010,2010-01--2010-12,ES12117,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
17221,EEA_31615-01-7,2009,2009-01--2009-12,DERW_DESH_MTR_20,Germany,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,1
17235,EEA_3161-05-5,2009,2009-01--2009-12,FRHR123,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
17268,EEA_3161-01-1,2009,2009-01--2009-12,FRDR648B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
